Trait,fpScoreSetID,ScoreSetCreationDate,fpNodeId,sampleNum,Value,Row,Column,line id,line name,packet_stemid,position,pot_stemid
seed weight,293,20190208,280828,1,1.87,23,9,76,GUARDIAN,ST50PKT0YJ92,2G9,ST50PT0W3ZQ
seed weight,293,20190208,280829,1,4.96,23,10,165,RUMANIA3,ST50PKT0YJ91,2G10,ST50PT0W3FG
seed weight,293,20190208,280830,1,11.6,23,11,245,ENDURE,ST50PKT0YJ90,2G11,ST50PT0W31F
seed weight,293,20190208,280831,1,5.94,23,12,132,SUNLAND,ST50PKT0YJ8Z,2G12,ST50PT0W3MW
seed weight,293,20190208,280832,1,5.05,24,1,39,EGRET,ST50PKT0YJ8Y,2H1,ST50PT0W4B4
seed weight,293,20190208,280833,1,1.39,24,2,18,DUNDEE,ST50PKT0YJ8X,2H2,ST50PT0W4G5
seed weight,293,20190208,280834,1,3.23,24,3,176,STURT,ST50PKT0YJ8W,2H3,ST50PT0W39S
seed weight,293,20190208,280835,1,1.82,24,4,58,OSPREY,ST50PKT0YJ8V,2H4,ST50PT0W3ZZ
seed weight,293,20190208,280836,1,4.1,24,5,130,SWIFT,ST50PKT0YJ8T,2H5,ST50PT0W3N8
seed weight,293,20190208,280837,1,3.77,24,6,22,OLYMPIC,ST50PKT0YJ8S,2H6,ST50PT0W4FD
seed weight,293,20190208,280838,1,2.97,24,7,111,OUYEN,ST50PKT0YJ8R,2H7,ST50PT0W3XT
seed weight,293,20190208,280839,1,3.07,24,8,23,YANDILLA,ST50PKT0YJ8Q,2H8,ST50PT0W4F7
seed weight,293,20190208,280840,1,6.5,24,9,231,YENDA,ST50PKT0YJ8P,2H9,ST50PT0W32K
seed weight,293,20190208,280841,1,1.66,24,10,209,QT7208,ST50PKT0YJ8N,2H10,ST50PT0W3B0
seed weight,293,20190208,280842,1,4.64,24,11,58,OSPREY,ST50PKT0YJ8M,2H11,ST50PT0W3ZY
seed weight,293,20190208,280843,1,NA,24,12,5,GAZA,ST50PKT0YJ8L,2H12,ST50PT0W471
seed weight,293,20190208,280844,1,5.12,25,1,50,BINDAWARRA,ST50PKT0YJ8K,2I1,ST50PT0W44Q
seed weight,293,20190208,280845,1,5.02,25,2,64,WYUNA,ST50PKT0YJ8J,2I2,ST50PT0W43M
seed weight,293,20190208,280846,1,8.67,25,3,85,KELALAC,ST50PKT0YJ8H,2I3,ST50PT0W3S4
seed weight,293,20190208,280847,1,0.95,25,4,177,WORRAKATTA,ST50PKT0YJ8G,2I4,ST50PT0W39K
seed weight,293,20190208,280848,1,4.63,25,5,47,WARIGAL,ST50PKT0YJ8F,2I5,ST50PT0W45B
seed weight,293,20190208,280849,1,2.2,25,6,134,CURRAWONG,ST50PKT0YJ8D,2I6,ST50PT0W3MH
seed weight,293,20190208,280850,1,1.45,25,7,35,WW15,ST50PKT0YJ8C,2I7,ST50PT0W4BV
seed weight,293,20190208,280851,1,4.89,25,8,159,INDIA278,ST50PKT0YJ8B,2I8,ST50PT0W3GP
seed weight,293,20190208,280852,1,0.91,25,9,232,BARHAM,ST50PKT0YJ89,2I9,ST50PT0W32C
seed weight,293,20190208,280853,1,1.63,25,10,81,YARRALINKA,ST50PKT0YJ88,2I10,ST50PT0W3YS
seed weight,293,20190208,280854,1,0.31,25,11,254,EGA_WILLS,ST50PKT0YJ87,2I11,ST50PT0W2WS
seed weight,293,20190208,280855,1,NA,25,12,226,CARINYA,ST50PKT0YJ86,2I12,ST50PT0W33J
seed weight,293,20190208,280856,1,1.28,26,1,196,MIRA,ST50PKT0YJ85,2J1,ST50PT0W35V
seed weight,293,20190208,280857,1,10.13,26,2,207,YITPI,ST50PKT0YJ84,2J2,ST50PT0W3BD
seed weight,293,20190208,280858,1,1.7,26,3,234,KENNEDY,ST50PKT0YJ83,2J3,ST50PT0W31Z
seed weight,293,20190208,280859,1,5.82,26,4,60,DAGGER,ST50PKT0YJ82,2J4,ST50PT0W44F
seed weight,293,20190208,280860,1,1.57,26,5,74,ROSELLA,ST50PKT0YJ81,2J5,ST50PT0W41P
seed weight,293,20190208,280861,1,1.73,26,6,156,GOLDMARK,ST50PKT0YJ80,2J6,ST50PT0W3H8
seed weight,293,20190208,280862,1,2.71,26,7,12,SABRE,ST50PKT0YJ7Z,2J7,ST50PT0W48V
seed weight,293,20190208,280863,1,5.4,26,8,257,SABEL_CL_PLUS,ST50PKT0YJ7Y,2J8,ST50PT0W2W5
seed weight,293,20190208,280864,1,NA,26,9,29,HALBERD,ST50PKT0YJ7X,2J9,ST50PT0W4D2
seed weight,293,20190208,280865,1,4.69,26,10,151,FRANCE26,ST50PKT0YJ7W,2J10,ST50PT0W3J6
seed weight,293,20190208,280866,1,2.74,26,11,224,PUGSLEY,ST50PKT0YJ7V,2J11,ST50PT0W33V
seed weight,293,20190208,280867,1,3.94,26,12,162,PERSIA79,ST50PKT0YJ7T,2J12,ST50PT0W3G0
seed weight,293,20190208,280868,1,2.5,27,1,73,KULIN,ST50PKT0YJ7S,2K1,ST50PT0W41X
seed weight,293,20190208,280869,1,5.76,27,2,118,ARNHEM,ST50PKT0YJ7R,2K2,ST50PT0W3WF
seed weight,293,20190208,280870,1,6.19,27,3,14,CURRAWA,ST50PKT0YJ7Q,2K3,ST50PT0W48G
seed weight,293,20190208,280871,1,2,27,4,140,TAILORBIRD,ST50PKT0YJ7P,2K4,ST50PT0W3JR
seed weight,293,20190208,280872,1,4.18,27,5,207,YITPI,ST50PKT0YJ7N,2K5,ST50PT0W3BC
seed weight,293,20190208,280873,1,3.17,27,6,266,RAVEN,ST50PKT0YJ7M,2K6,ST50PT0W2Q7
seed weight,293,20190208,280874,1,3.45,27,7,7,NABAWA,ST50PKT0YJ7L,2K7,ST50PT0W46N
seed weight,293,20190208,280875,1,1.87,27,8,172,WHISTLER,ST50PKT0YJ7K,2K8,ST50PT0W3D5
seed weight,293,20190208,280876,1,2.93,27,9,83,MOLINEUX,ST50PKT0YJ7J,2K9,ST50PT0W3YB
seed weight,293,20190208,280877,1,1.03,27,10,203,LORIKEET,ST50PKT0YJ7H,2K10,ST50PT0W3C5
seed weight,293,20190208,280878,1,NA,27,11,93,SUNBRI,ST50PKT0YJ7G,2K11,ST50PT0W3TV
seed weight,293,20190208,280879,1,3.31,27,12,112,CASCADES,ST50PKT0YJ7F,2K12,ST50PT0W3XM
seed weight,293,20190208,280880,1,1.95,28,1,199,BROOKTON,ST50PKT0YJ7D,2L1,ST50PT0W35B
seed weight,293,20190208,280881,1,5.56,28,2,258,JUSTICA_CL_PLUS,ST50PKT0YJ7C,2L2,ST50PT0W2W0
seed weight,293,20190208,280882,1,4.03,28,3,209,QT7208,ST50PKT0YJ7B,2L3,ST50PT0W39Z
seed weight,293,20190208,280883,1,10.89,28,4,56,MATONG,ST50PKT0YJ79,2L4,ST50PT0W40C
seed weight,293,20190208,280884,1,3.61,28,5,281,WEDIN,ST50PKT0YJ78,2L5,ST50PT0W2S4
seed weight,293,20190208,280885,1,2.29,28,6,153,HUNGARY6,ST50PKT0YJ77,2L6,ST50PT0W3HT
seed weight,293,20190208,280886,1,4.82,28,7,30,EAGLE,ST50PKT0YJ76,2L7,ST50PT0W4CW
seed weight,293,20190208,280887,1,8.86,28,8,60,DAGGER,ST50PKT0YJ75,2L8,ST50PT0W44D
seed weight,293,20190208,280888,1,2.78,28,9,187,ISRAEL493,ST50PKT0YJ74,2L9,ST50PT0W37N
seed weight,293,20190208,280889,1,5.01,28,10,281,WEDIN,ST50PKT0YJ73,2L10,ST50PT0W2S3
seed weight,293,20190208,280890,1,3.97,28,11,82,WILGOYNE,ST50PKT0YJ72,2L11,ST50PT0W3YK
seed weight,293,20190208,280891,1,9.57,28,12,167,PERSIA28,ST50PKT0YJ71,2L12,ST50PT0W3F4
seed weight,293,20190208,280892,1,0.64,29,1,265,DIRK,ST50PKT0YJ70,2M1,ST50PT0W2QG
seed weight,293,20190208,280893,1,1.64,29,2,88,JANZ,ST50PKT0YJ6Z,2M2,ST50PT0W3RK
seed weight,293,20190208,280894,1,2.58,29,3,48,MILLEWA,ST50PKT0YJ6Y,2M3,ST50PT0W455
seed weight,293,20190208,280895,1,5.83,29,4,116,FRAME,ST50PKT0YJ6X,2M4,ST50PT0W3WS
seed weight,293,20190208,280896,1,NA,29,5,228,LIVINGSTON,ST50PKT0YJ6W,2M5,ST50PT0W333
seed weight,293,20190208,280897,1,1.58,29,6,154,DIAMONDBIRD,ST50PKT0YJ6V,2M6,ST50PT0W3HN
seed weight,293,20190208,280898,1,2.11,29,7,61,BAYONET,ST50PKT0YJ6T,2M7,ST50PT0W448
seed weight,293,20190208,280899,1,6.91,29,8,1,FEDERATION,ST50PKT0YJ6S,2M8,ST50PT0W47T
seed weight,293,20190208,280900,1,2.38,29,9,72,VULCAN,ST50PKT0YJ6R,2M9,ST50PT0W422
seed weight,293,20190208,280901,1,1.39,29,10,203,LORIKEET,ST50PKT0YJ6Q,2M10,ST50PT0W3C4
seed weight,293,20190208,280902,1,4.81,29,11,124,SUNMIST,ST50PKT0YJ6P,2M11,ST50PT0W3V9
seed weight,293,20190208,280903,1,7.52,29,12,227,CORRELL,ST50PKT0YJ6N,2M12,ST50PT0W339
seed weight,293,20190208,280904,1,0.53,30,1,37,MARINGA,ST50PKT0YJ6M,2N1,ST50PT0W4BH
seed weight,293,20190208,280905,1,5.66,30,2,79,MORAY,ST50PKT0YJ6L,2N2,ST50PT0W3Z5
seed weight,293,20190208,280906,1,4.77,30,3,272,SUNECA,ST50PKT0YJ6K,2N3,ST50PT0W2TY
seed weight,293,20190208,280907,1,6.9,30,4,171,ABYSSINIA_AV12.4,ST50PKT0YJ6J,2N4,ST50PT0W3DC
seed weight,293,20190208,280908,1,1.11,30,5,208,BRAEWOOD,ST50PKT0YJ6H,2N5,ST50PT0W3B7
seed weight,293,20190208,280909,1,0.95,30,6,137,DATATINE,ST50PKT0YJ6G,2N6,ST50PT0W3K9
seed weight,293,20190208,280910,1,3.75,30,7,82,WILGOYNE,ST50PKT0YJ6F,2N7,ST50PT0W3YJ
seed weight,293,20190208,280911,1,4.75,30,8,163,POLAND1,ST50PKT0YJ6D,2N8,ST50PT0W3FX
seed weight,293,20190208,280912,1,1.1,30,9,173,PBW343,ST50PKT0YJ6C,2N9,ST50PT0W3CX
seed weight,293,20190208,280913,1,0.69,30,10,194,PARDALOTE,ST50PKT0YJ6B,2N10,ST50PT0W368
seed weight,293,20190208,280914,1,6.99,30,11,163,POLAND1,ST50PKT0YJ69,2N11,ST50PT0W3FW
seed weight,293,20190208,280915,1,1.56,30,12,253,AGT_KATANA,ST50PKT0YJ68,2N12,ST50PT0W2P6
seed weight,293,20190208,280916,1,2.78,31,1,91,REEVES,ST50PKT0YJ67,2O1,ST50PT0W3QZ
seed weight,293,20190208,280917,1,1.06,31,2,75,LOWAN,ST50PKT0YJ66,2O2,ST50PT0W41K
seed weight,293,20190208,280918,1,12.58,31,3,59,SPEAR,ST50PKT0YJ65,2O3,ST50PT0W3ZS
seed weight,293,20190208,280919,1,1.98,31,4,95,LILLIMUR,ST50PKT0YJ64,2O4,ST50PT0W3TG
seed weight,293,20190208,280920,1,2.93,31,5,88,JANZ,ST50PKT0YJ63,2O5,ST50PT0W3RJ
seed weight,293,20190208,280921,1,4.21,31,6,167,PERSIA28,ST50PKT0YJ62,2O6,ST50PT0W3F3
seed weight,293,20190208,280922,1,2.74,31,7,244,BUMPER,ST50PKT0YJ61,2O7,ST50PT0W31N
seed weight,293,20190208,280923,1,2.43,31,8,89,LARK,ST50PKT0YJ60,2O8,ST50PT0W3RC
seed weight,293,20190208,280924,1,1.59,31,9,57,TAKARI,ST50PKT0YJ5Z,2O9,ST50PT0W406
seed weight,293,20190208,280925,1,NA,31,10,137,DATATINE,ST50PKT0YJ5Y,2O10,ST50PT0W3K8
seed weight,293,20190208,280926,1,1.85,31,11,36,SONORA_64,ST50PKT0YJ5X,2O11,ST50PT0W4BQ
seed weight,293,20190208,280927,1,1.84,31,12,284,SOKOLL,ST50PKT0YJ5W,2O12,ST50PT0W2RM
seed weight,293,20190208,280928,1,2.76,32,1,250,EGA_STAMPEDE,ST50PKT0YJ5V,2P1,ST50PT0W30F
seed weight,293,20190208,280929,1,NA,32,2,166,NAVARRE56,ST50PKT0YJ5T,2P2,ST50PT0W3FB
seed weight,293,20190208,280930,1,2.01,32,3,38,CONDOR,ST50PKT0YJ5S,2P3,ST50PT0W4BB
seed weight,293,20190208,280931,1,2.82,32,4,79,MORAY,ST50PKT0YJ5R,2P4,ST50PT0W3Z4
seed weight,293,20190208,280932,1,0,32,5,152,FRANCE29,ST50PKT0YJ5Q,2P5,ST50PT0W3J0
seed weight,293,20190208,280933,1,1.58,32,6,186,NYABING,ST50PKT0YJ5P,2P6,ST50PT0W37T
seed weight,293,20190208,280934,1,4.37,32,7,21,INSIGNIA,ST50PKT0YJ5N,2P7,ST50PT0W4FJ
seed weight,293,20190208,280935,1,3.21,32,8,167,PERSIA28,ST50PKT0YJ5M,2P8,ST50PT0W3F2
seed weight,293,20190208,280936,1,1.19,32,9,28,LANCER,ST50PKT0YJ5L,2P9,ST50PT0W4D7
seed weight,293,20190208,280937,1,2.87,32,10,2,FESTIGUAY,ST50PKT0YJ5K,2P10,ST50PT0W47M
seed weight,293,20190208,280938,1,2.45,32,11,151,FRANCE26,ST50PKT0YJ5J,2P11,ST50PT0W3J5
seed weight,293,20190208,280939,1,3.43,32,12,25,WW80,ST50PKT0YJ5H,2P12,ST50PT0W4DV
seed weight,293,20190208,280940,1,0.2,33,1,269,GLUYAS_EARLY,ST50PKT0YJ5G,3A1,ST50PT0W2PM
seed weight,293,20190208,280941,1,0.07,33,2,22,OLYMPIC,ST50PKT0YJ5F,3A2,ST50PT0W4FC
seed weight,293,20190208,280942,1,0.76,33,3,65,SKUA,ST50PKT0YJ5D,3A3,ST50PT0W43G
seed weight,293,20190208,280943,1,1.44,33,4,109,ED135,ST50PKT0YJ5C,3A4,ST50PT0W3P3
seed weight,293,20190208,280944,1,0.83,33,5,275,WYALKATCHEM_HE,ST50PKT0YJ5B,3A5,ST50PT0W2TB
seed weight,293,20190208,280945,1,1.24,33,6,17,BENCUBBIN,ST50PKT0YJ59,3A6,ST50PT0W47Y
seed weight,293,20190208,280946,1,0.92,33,7,234,KENNEDY,ST50PKT0YJ58,3A7,ST50PT0W31Y
seed weight,293,20190208,280947,1,0.81,33,8,196,MIRA,ST50PKT0YJ57,3A8,ST50PT0W35T
seed weight,293,20190208,280948,1,1.43,33,9,174,ALPOWA,ST50PKT0YJ56,3A9,ST50PT0W3CR
seed weight,293,20190208,280949,1,2.1,33,10,10,PURPLE_STRAW,ST50PKT0YJ55,3A10,ST50PT0W499
seed weight,293,20190208,280950,1,1.24,33,11,236,EGA_KIDMAN,ST50PKT0YJ54,3A11,ST50PT0W2ZY
seed weight,293,20190208,280951,1,4.87,33,12,33,FLORENCE,ST50PKT0YJ53,3A12,ST50PT0W4C8
seed weight,293,20190208,280952,1,0.77,34,1,228,LIVINGSTON,ST50PKT0YJ52,3B1,ST50PT0W332
seed weight,293,20190208,280953,1,3.27,34,2,182,ANLACE,ST50PKT0YJ51,3B2,ST50PT0W38L
seed weight,293,20190208,280954,1,0.78,34,3,237,SENTINEL,ST50PKT0YJ50,3B3,ST50PT0W2ZQ
seed weight,293,20190208,280955,1,1.27,34,4,243,MACE,ST50PKT0YJ4Z,3B4,ST50PT0W2YL
seed weight,293,20190208,280956,1,1.3,34,5,49,BANKS,ST50PKT0YJ3B,3B5,ST50PT0W44Y
seed weight,293,20190208,280957,1,0.56,34,6,233,BOLAC,ST50PKT0YJ39,3B6,ST50PT0W325
seed weight,293,20190208,280958,1,0.97,34,7,286,CMSS97MOO316S-OP20M-OP20Y-43M-0Y,ST50PKT0YJ38,3B7,ST50PT0W2R5
seed weight,293,20190208,280959,1,NA,34,8,45,TINCURRIN,ST50PKT0YJ37,3B8,ST50PT0W45Q
seed weight,293,20190208,280960,1,0.81,34,9,215,REES,ST50PKT0YJ36,3B9,ST50PT0W2XJ
seed weight,293,20190208,280961,1,3.31,34,10,229,EGA_EAGLE_ROCK,ST50PKT0YJ35,3B10,ST50PT0W32Y
seed weight,293,20190208,280962,1,1.03,34,11,157,SILVERSTAR,ST50PKT0YJ34,3B11,ST50PT0W3H1
seed weight,293,20190208,280963,1,11.97,34,12,60,DAGGER,ST50PKT0YJ33,3B12,ST50PT0W44C
seed weight,293,20190208,280964,1,0.43,35,1,42,VERANOPOLIS,ST50PKT0YJ32,3C1,ST50PT0W49J
seed weight,293,20190208,280965,1,NA,35,2,106,PELSART,ST50PKT0YJ31,3C2,ST50PT0W3PP
seed weight,293,20190208,280966,1,1.62,35,3,182,ANLACE,ST50PKT0YJ30,3C3,ST50PT0W38K
seed weight,293,20190208,280967,1,0.68,35,4,37,MARINGA,ST50PKT0YJ2Z,3C4,ST50PT0W4BG
seed weight,293,20190208,280968,1,4.37,35,5,59,SPEAR,ST50PKT0YJ2Y,3C5,ST50PT0W44L
seed weight,293,20190208,280969,1,0.79,35,6,263,SHIELD,ST50PKT0YJ2X,3C6,ST50PT0W2QV
seed weight,293,20190208,280970,1,NA,35,7,138,LEICHHARDT,ST50PKT0YJ2W,3C7,ST50PT0W3K3
seed weight,293,20190208,280971,1,1,35,8,147,KRICHAUFF,ST50PKT0YJ2V,3C8,ST50PT0W3LK
seed weight,293,20190208,280972,1,2.18,35,9,132,SUNLAND,ST50PKT0YJ2T,3C9,ST50PT0W3MV
seed weight,293,20190208,280973,1,1.01,35,10,190,LANG,ST50PKT0YJ2S,3C10,ST50PT0W371
seed weight,293,20190208,280974,1,0.69,35,11,282,YANDANOOKA,ST50PKT0YJ2R,3C11,ST50PT0W2S0
seed weight,293,20190208,280975,1,0.6,35,12,254,EGA_WILLS,ST50PKT0YJ2Q,3C12,ST50PT0W2WR
seed weight,293,20190208,280976,1,1.32,36,1,41,MERLIN,ST50PKT0YJ2P,3D1,ST50PT0W49P
seed weight,293,20190208,280977,1,NA,36,2,274,TENNANT,ST50PKT0YJ2N,3D2,ST50PT0W2TH
seed weight,293,20190208,280978,1,0.4,36,3,81,YARRALINKA,ST50PKT0YJ2M,3D3,ST50PT0W3YR
seed weight,293,20190208,280979,1,0.57,36,4,98,EXCALIBUR,ST50PKT0YJ2L,3D4,ST50PT0W3SV
seed weight,293,20190208,280980,1,2.09,36,5,119,RAC655,ST50PKT0YJ2K,3D5,ST50PT0W3W7
seed weight,293,20190208,280981,1,0.39,36,6,198,WESTONIA,ST50PKT0YJ2J,3D6,ST50PT0W35H
seed weight,293,20190208,280982,1,3.19,36,7,40,MADDEN,ST50PKT0YJ2H,3D7,ST50PT0W49Y
seed weight,293,20190208,280983,1,1.33,36,8,225,H46,ST50PKT0YJ2G,3D8,ST50PT0W33Q
seed weight,293,20190208,280984,1,0.72,36,9,32,KITE,ST50PKT0YJ2F,3D9,ST50PT0W4CF
seed weight,293,20190208,280985,1,1.05,36,10,90,CORRIGIN,ST50PKT0YJ2D,3D10,ST50PT0W3R5
seed weight,293,20190208,280986,1,0.94,36,11,119,RAC655,ST50PKT0YJ2C,3D11,ST50PT0W3W6
seed weight,293,20190208,280987,1,9.88,36,12,272,SUNECA,ST50PKT0YJ2B,3D12,ST50PT0W2TX
seed weight,293,20190208,280988,1,NA,37,1,278,KING_ROCK,ST50PKT0YJ29,3.00E+01,ST50PT0W2SR
seed weight,293,20190208,280989,1,1.37,37,2,278,KING_ROCK,ST50PKT0YJ28,3.00E+02,ST50PT0W2SQ
seed weight,293,20190208,280990,1,0.68,37,3,175,MULGARA,ST50PKT0YJ27,3.00E+03,ST50PT0W3CK
seed weight,293,20190208,280991,1,2.67,37,4,83,MOLINEUX,ST50PKT0YJ26,3.00E+04,ST50PT0W3Y9
seed weight,293,20190208,280992,1,2.39,37,5,124,SUNMIST,ST50PKT0YJ25,3.00E+05,ST50PT0W3V8
seed weight,293,20190208,280993,1,4.09,37,6,21,INSIGNIA,ST50PKT0YJ24,3.00E+06,ST50PT0W4FH
seed weight,293,20190208,280994,1,2.32,37,7,196,MIRA,ST50PKT0YJ23,3.00E+07,ST50PT0W35S
seed weight,293,20190208,280995,1,7.46,37,8,56,MATONG,ST50PKT0YJ22,3.00E+08,ST50PT0W40B
seed weight,293,20190208,280996,1,1.38,37,9,230,TAMMARIN_ROCK,ST50PKT0YJ21,3.00E+09,ST50PT0W32R
seed weight,293,20190208,280997,1,1.35,37,10,106,PELSART,ST50PKT0YJ20,3.00E+10,ST50PT0W3PN
seed weight,293,20190208,280998,1,0.65,37,11,48,MILLEWA,ST50PKT0YJ1Z,3.00E+11,ST50PT0W454
seed weight,293,20190208,280999,1,1.42,37,12,65,SKUA,ST50PKT0YJ1Y,3.00E+12,ST50PT0W43F
seed weight,293,20190208,281000,1,2.23,38,1,99,ANGAS,ST50PKT0YJ1X,3F1,ST50PT0W3SP
seed weight,293,20190208,281001,1,1.97,38,2,156,GOLDMARK,ST50PKT0YJ1W,3F2,ST50PT0W3H7
seed weight,293,20190208,281002,1,1.4,38,3,278,KING_ROCK,ST50PKT0YJ1V,3F3,ST50PT0W2SP
seed weight,293,20190208,281003,1,3.48,38,4,39,EGRET,ST50PKT0YJ1T,3F4,ST50PT0W4B3
seed weight,293,20190208,281004,1,4.87,38,5,167,PERSIA28,ST50PKT0YJ1S,3F5,ST50PT0W3F1
seed weight,293,20190208,281005,1,3.42,38,6,80,TATIARA,ST50PKT0YJ1R,3F6,ST50PT0W3YZ
seed weight,293,20190208,281006,1,NA,38,7,53,BODALLIN,ST50PKT0YJ4Y,3F7,ST50PT0W40Y
seed weight,293,20190208,281007,1,1.24,38,8,136,TAMMIN,ST50PKT0YJ4X,3F8,ST50PT0W3KH
seed weight,293,20190208,281008,1,1.78,38,9,9,PITIC_62,ST50PKT0YJ4W,3F9,ST50PT0W468
seed weight,293,20190208,281009,1,NA,38,10,276,BINNU,ST50PKT0YJ4V,3F10,ST50PT0W2T5
seed weight,293,20190208,281010,1,4.77,38,11,245,ENDURE,ST50PKT0YJ4T,3F11,ST50PT0W31D
seed weight,293,20190208,281011,1,6.98,38,12,277,HARPER,ST50PKT0YJ4S,3F12,ST50PT0W2SX
seed weight,293,20190208,281012,1,1.43,39,1,200,FROST_RESISTANT_(RUDY),ST50PKT0YJ4R,3G1,ST50PT0W353
seed weight,293,20190208,281013,1,5.87,39,2,90,CORRIGIN,ST50PKT0YJ4Q,3G2,ST50PT0W3R4
seed weight,293,20190208,281014,1,NA,39,3,268,FRONTANA,ST50PKT0YJ4P,3G3,ST50PT0W2PT
seed weight,293,20190208,281015,1,0.64,39,4,200,FROST_RESISTANT_(RUDY),ST50PKT0YJ4N,3G4,ST50PT0W352
seed weight,293,20190208,281016,1,2.38,39,5,107,BEULAH,ST50PKT0YJ4M,3G5,ST50PT0W3PH
seed weight,293,20190208,281017,1,4.35,39,6,104,BD231,ST50PKT0YJ4L,3G6,ST50PT0W3Q3
seed weight,293,20190208,281018,1,1.64,39,7,230,TAMMARIN_ROCK,ST50PKT0YJ4K,3G7,ST50PT0W32Q
seed weight,293,20190208,281019,1,2.78,39,8,179,BOWIE,ST50PKT0YJ4J,3G8,ST50PT0W396
seed weight,293,20190208,281020,1,1.3,39,9,133,VF519,ST50PKT0YJ4H,3G9,ST50PT0W3MP
seed weight,293,20190208,281021,1,3.44,39,10,149,DALMATIA5,ST50PKT0YJ4G,3G10,ST50PT0W3L6
seed weight,293,20190208,281022,1,2.79,39,11,7,NABAWA,ST50PKT0YJ4F,3G11,ST50PT0W46M
seed weight,293,20190208,281023,1,1.28,39,12,99,ANGAS,ST50PKT0YJ4D,3G12,ST50PT0W3SN
seed weight,293,20190208,281024,1,0.49,40,1,101,WEAVER,ST50PKT0YJ4C,3H1,ST50PT0W3QN
seed weight,293,20190208,281025,1,2.41,40,2,284,SOKOLL,ST50PKT0YJ4B,3H2,ST50PT0W2RL
seed weight,293,20190208,281026,1,NA,40,3,221,EGA_CASTLE_ROCK,ST50PKT0YJ49,3H3,ST50PT0W34F
seed weight,293,20190208,281027,1,9.93,40,4,160,INDIA3,ST50PKT0YJ48,3H4,ST50PT0W3GG
seed weight,293,20190208,281028,1,1.73,40,5,199,BROOKTON,ST50PKT0YJ47,3H5,ST50PT0W359
seed weight,293,20190208,281029,1,1.53,40,6,86,COBRA,ST50PKT0YJ46,3H6,ST50PT0W3RX
seed weight,293,20190208,281030,1,4.03,40,7,7,NABAWA,ST50PKT0YJ45,3H7,ST50PT0W46L
seed weight,293,20190208,281031,1,2.3,40,8,161,ITALY29,ST50PKT0YJ44,3H8,ST50PT0W3G7
seed weight,293,20190208,281032,1,2.48,40,9,280,TROJAN,ST50PKT0YJ43,3H9,ST50PT0W2SC
seed weight,293,20190208,281033,1,NA,40,10,49,BANKS,ST50PKT0YJ42,3H10,ST50PT0W44X
seed weight,293,20190208,281034,1,NA,40,11,4,GABO,ST50PKT0YJ41,3H11,ST50PT0W475
seed weight,293,20190208,281035,1,2.02,40,12,184,ARRINO,ST50PKT0YJ40,3H12,ST50PT0W386
seed weight,293,20190208,281036,1,1.66,41,1,24,INDIAN_G,ST50PKT0YJ3Z,3I1,ST50PT0W4F1
seed weight,293,20190208,281037,1,1.66,41,2,19,ETAWAH,ST50PKT0YJ3Y,3I2,ST50PT0W4FY
seed weight,293,20190208,281038,1,1.69,41,3,198,WESTONIA,ST50PKT0YJ3X,3I3,ST50PT0W35G
seed weight,293,20190208,281039,1,NA,41,4,14,CURRAWA,ST50PKT0YJ3W,3I4,ST50PT0W48F
seed weight,293,20190208,281040,1,7.38,41,5,64,WYUNA,ST50PKT0YJ3V,3I5,ST50PT0W43L
seed weight,293,20190208,281041,1,1.19,41,6,203,LORIKEET,ST50PKT0YJ3T,3I6,ST50PT0W3C3
seed weight,293,20190208,281042,1,0.77,41,7,60,DAGGER,ST50PKT0YJ3S,3I7,ST50PT0W44B
seed weight,293,20190208,281043,1,2.92,41,8,113,BD159,ST50PKT0YJ3R,3I8,ST50PT0W3XD
seed weight,293,20190208,281044,1,5.3,41,9,180,CAMM,ST50PKT0YJ3Q,3I9,ST50PT0W38Z
seed weight,293,20190208,281045,1,2.17,41,10,86,COBRA,ST50PKT0YJ3P,3I10,ST50PT0W3RW
seed weight,293,20190208,281046,1,2.78,41,11,238,AXE,ST50PKT0YJ3N,3I11,ST50PT0W2ZJ
seed weight,293,20190208,281047,1,2.55,41,12,11,RANEE,ST50PKT0YJ3M,3I12,ST50PT0W491
seed weight,293,20190208,281048,1,6.49,42,1,221,EGA_CASTLE_ROCK,ST50PKT0YJ3L,3J1,ST50PT0W34D
seed weight,293,20190208,281049,1,9.79,42,2,207,YITPI,ST50PKT0YJ3K,3J2,ST50PT0W3BB
seed weight,293,20190208,281050,1,1.77,42,3,235,EGA_BURKE,ST50PKT0YJ3J,3J3,ST50PT0W31S
seed weight,293,20190208,281051,1,1.01,42,4,12,SABRE,ST50PKT0YJ3H,3J4,ST50PT0W48T
seed weight,293,20190208,281052,1,5.93,42,5,241,MERINDA,ST50PKT0YJ3G,3J5,ST50PT0W2YZ
seed weight,293,20190208,281053,1,2.36,42,6,185,CALINGIRI,ST50PKT0YJ3F,3J6,ST50PT0W380
seed weight,293,20190208,281054,1,4.97,42,7,155,SNIPE,ST50PKT0YJ3D,3J7,ST50PT0W3HG
seed weight,293,20190208,281055,1,0.83,42,8,104,BD231,ST50PKT0YJ3C,3J8,ST50PT0W3Q2
seed weight,293,20190208,281056,1,NA,42,9,240,MAGENTA,ST50PKT0YHYH,3J9,ST50PT0W2Z6
seed weight,293,20190208,281057,1,1.96,42,10,235,EGA_BURKE,ST50PKT0YHYG,3J10,ST50PT0W31R
